model_family,checkpoint,amateur_checkpoint,loading_precision,dataset,batch_size,method,expert_method,amateur_method,weighting_parameter,seed,n_shot,sample,expert_accuracy,amateur_accuracy,accuracy
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-1.165955990594852,1,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.5593510131156838,1,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-1.9997712503653102,1,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-1.3953348547363205,1,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-1.706488218365774,1,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.8153228104624044,1,0,,0.6980,0.5820,0.4620
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.6274795772446582,1,0,,0.6980,0.5820,0.4660
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.3088785459139045,1,0,,0.6980,0.5820,0.4760
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.2064650515386601,1,0,,0.6980,0.5820,0.4760
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-0.9223665319932861,1,0,,0.6980,0.5820,0.4880
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.1616109711934104,1,0,,0.4545,0.2735,0.1687
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.629560999206481,1,0,,0.4545,0.2735,0.1826
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.5910955005369651,1,0,,0.4545,0.2735,0.1646
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.24376512721810917,1,0,,0.4545,0.2735,0.2637
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.9452248136041477,1,0,,0.4545,0.2735,0.1630
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-0.6590649796431955,1,0,,0.3220,0.2780,0.2500
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.165390395265746,1,0,,0.3220,0.2780,0.2360
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-0.8826203431084967,1,0,,0.3220,0.2780,0.2480
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.7192261228095325,1,0,,0.3220,0.2780,0.2320
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.6037970218302424,1,0,,0.3220,0.2780,0.2320
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.39851086264892666,1,0,,0.5473,0.5947,0.4717
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.06347684856120495,1,0,,0.5473,0.5947,0.5234
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.3731516436815143,1,0,,0.5473,0.5947,0.4282
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.6153547686613718,1,0,,0.5473,0.5947,0.4505
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.24722169540792338,1,0,,0.5473,0.5947,0.4766
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.21078667299230536,1,0,,0.4949,0.5122,0.4878
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.8299115772604442,1,0,,0.4949,0.5122,0.4862
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.9218904335342353,1,0,,0.4949,0.5122,0.4862
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.6603391608708622,1,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.24371499314117373,1,0,,0.4949,0.5122,0.4846
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.8033063323338998,1,0,,0.7069,0.5517,0.1207
